Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота;Расстояние;
Улюнханская средняя общеобразовательная школа;Улюнхан;1;55;42,50163795;111,0837751;2418
Средняя общеобразовательная школа 40 г.Улан-Удэ;Улан-Удэ;1;55;51,8334378;107,5841511;1552
Средняя общеобразовательная школа 56 г.Улан-Удэ;Улан-Удэ;1;55;51,8334378;107,5841511;1552
МАОУ СОШ №67;Тюмень;1;55;57,1530824;65,5343118;1179
ЧОУ Лицей при ТГУ;Томск;1;55;56,4847036;84,9481737;0
Томский финансово-юридический техникум;Томск;1;55;56,4847036;84,9481737;0
Томский коммунально-строительный техникум;Томск;2;55;56,4847036;84,9481737;0
Лицей 8 имени Н.Н. Рукавишникова г. Томска Томской области;Томск;4;55;56,4847036;84,9481737;0
МАОУ СОШ №53 г. Томска;Томск;1;55;56,4847036;84,9481737;0
МБОУ Каргасокская СОШ №2;Томск;1;55;56,4847036;84,9481737;0
Ташкентский профессиональный колледж железнодорожного транспорта;Ташкент;3;55;41,26465;69,21627;2035
Комунальное государственное учреждение Средняя школа №8 имени Н. Островского;Талдыкорган;1;55;45,01556;78,37389;1354
ОЧУ «Газпром школа»;Москва;1;55;55,75222;37,61556;2875
Навоийский горный колледж г.Навои р.Узбекистан;Навои;1;55;40,08444;65,37917;2310
МОУ СОШ 1;Надым;1;55;65,5377514;72,5182746;1204
МБОУ Многопрофильный лицей;Муравленко;1;55;63,794188;74,494913;994
Средняя общеобразовательная школа 1 г.Мыски;Мыски;2;55;53,7125516;87,8056657;358
Средняя общеобразовательная школа 159 г.Новосибирск;Новосибирск;1;55;55,0281016;82,9210575;206
МБОУ СОШ №26;Новокузнецк;1;55;53,7942757;87,2144046;332
Муниципальное общеобразовательное учреждение Средняя общеобразовательная  школа №12 ;Новоалександровск;1;55;45,4933561;41,2154482;3227
Егорьевская средняя общеобразовательная школа;Новоегорьевское;3;55;52,38016807;81,48966637;508
МАНОУ Лицей № 4 Ленинск-Кузнецкого городского округа Кемеровской области;Ленинск-Кузнецкий;2;55;54,6674092;86,1796724;216
Средняя школа старшей ступени № 1 города Ляоян ;Ляоян;1;55;41,27194;123,17306;3205
Общеобразовательная средняя школа 56 п.Промышленная;Промышленная;1;55;54,9159;85,6385;180
Средняя общеобразовательная школа 5 г.Радужный;Радужный;1;55;55,9961034;40,3323247;2707
Средняя общеобразовательная школа 5 г.Радужный;Радужный;1;55;62,1343067;77,4584346;757
Муниципальное бюджетное образовательное учреждение Средняя общеобразовательная школа №14 с углубленным изучением отдельных предметов;Полысаево;1;55;54,6053968;86,2808803;225
Средняя школа 4 г.Петропавловск Р.Казахстан;Петропавловск;1;55;54,86667;69,15;1004
МБОУ Парабельская гимназия ;Парабель;1;55;58,69778;81,4825;321
МАЙКАИНСКАЯ СОШ№2;Павлодарская;1;55;54,03826409;71,07452173;918
Средняя(полная) общеобразовательная школа №44 с углубленным изучением отдельных предметов;Полысаево;1;55;54,6053968;86,2808803;225
Государственное бюджетное нетиповое общеобразовательное учреждение Губернаторская кадетская школа-интернат МЧС;Плотниково;2;55;55,02472;85,94361;174
ГБ НОУ Губернаторская кадетская школа-интернат МЧС п. Плотниково Промышленновского района Кемеровской области;Плотниково;1;55;55,02472;85,94361;174
МБОУ Лицей города Рубцовска Алтайского края;Рубцовск;1;55;51,5013075;81,2077729;605
МБОУ СОШ№4;Пыть-Ях;1;55;60,7585769;72,8366445;845
МБОУ Саргатский лицей;Саргатское;1;55;55,61006;73,49716;716
Гимназия № 12 г. Новосибирска;Новосибирск;1;55;55,0281016;82,9210575;206
БОУ г.Омска Лицей № 92;Омск;1;55;54,9848136;73,3674638;743
Муниципальное автономное общеобразовательное учреждение муниципального образования город Нягань Гимназия;Нягань;1;55;62,1454839;65,3944361;1268
Средняя общеобразовательная школа 31 г.Осинники;Осинники;1;55;53,5987397;87,3369948;355
Средняя общеобразовательная школа 101 г.Железногорск;Железногорск;1;55;52,3378753;35,3516834;3169
Средняя общеобразовательная школа 101 г.Железногорск;Железногорск;1;55;56,2529346;93,532167;529
МБОУ города Иркутска СОШ № 40;Иркутск;1;55;52,2863513;104,280655;1330
МАОУ Лицей ИГУ г. Иркутска;Иркутск;2;55;52,2863513;104,280655;1330
Средняя общеобразовательная школа 10 г.Зарафшан Р.Узбекистан;Зарафшан;2;55;43,21898812;69,93397216;1816
Средняя общеобразовательная школа 28 г.Киселевск;Киселевск;3;55;54,0060382;86,6367387;295
Кожевниковская средняя общеобразовательная школа № 1;Кожевниково;1;55;56,25889;83,97139;65
Средняя общеобразовательная школа 35 имени Леонида Иосифовича Соловьёва г. Кемерово;Кемерово;1;55;55,3909721;86,0467864;139
КГБОУ Кедровый кадетский корпус;Кедровый;2;55;57,5618465;79,5678914;347
МАОУ Гимназия №8 г. Ангарска;Ангарск;2;55;52,5448102;103,8885385;1293
Алексеевская СОШ №9;Алексеевка;1;55;50,6299932;38,6881776;3060
Алмалыкский промышленный профессионально-технический колледж;Алмалык;1;55;40,84472;69,59833;2061
школа 128;Барнаул;1;55;53,3481145;83,7798362;356
Средняя общеобразовательная школа 102;Барнаул;1;55;53,3481145;83,7798362;356
Аргадинская средняя общеобразовательная школа с.Аргада;Аргада;1;55;54,26034759;110,6928844;1634
Государственное бюджетное нетиповое общеобразовательное учреждение Губернаторская кадетская школа-интернат МЧС ;Анжеро-Судженск;1;55;56,0787179;86,0202207;80
Муниципальное бюджетное общеобразовательное учреждение Борисоглебского городского округа Борисоглебская средняя общеобразовательная школа №12;Борисоглебск;1;55;51,3654619;42,100947;2812
МБОУ Лицей №1;Братск;1;55;56,1513951;101,6339892;1026
Лицей 2 г.Братска;Братск;1;55;56,1513951;101,6339892;1026
Гимназия 5 имени Героя Советского Союза Константина Павлюкова г.Барнаула;Барнаул;2;55;53,3481145;83,7798362;356
Алтайская школа-интернат с первоначальной лётной подготовкой имени Героя Советского союза Константина Павлюкова;Барнаул;1;55;53,3481145;83,7798362;356
Алтайский край. Смоленский район.с. Смоленское;Барнаул;1;55;53,3481145;83,7798362;356
МАОУ СОШ Томского района село Батурино;Батурино;1;55;57,79069112;85,20988403;146
ЧОУ Православная школа во имя праведного Иоанна Кронштадтского;Бийск;1;55;52,5393683;85,2138852;439
МБОУ Кадетская школа ;Бийск;1;55;52,5393683;85,2138852;439
Средняя общеобразовательная школа 1 г.Белокуриха;Белокуриха;3;54;51,9960534;84,9840343;499
Средняя общеобразовательная школа №6 гБоготол Красноярского края;Боготол;1;54;56,209881;89,5300182;284
Средняя школа старшей ступени города Бэньси;Бэньси;1;54;41,28861;123,765;3239
Средняя общеобразовательная школа 36 г.Братска;Братск;1;54;56,1513951;101,6339892;1026
Средняя общеобразовательная школа 1 г.Горно-Алтайск;Горно-Алтайск;1;54;51,9582681;85,9602957;507
Средняя общеобразовательная школа 127 г.Барнаул;Барнаул;1;54;53,3481145;83,7798362;356
Средняя общеобразовательная школа 114 с углубленным изучением отдельных предметов (математики) города Барнаула Алтайского края;Барнаул;1;54;53,3481145;83,7798362;356
Муниципальное автономное общеобразовательное учреждение Средняя общеобразовательная школа №2 с.Александровское;Александровское;1;54;44,71417;43,00083;3172
Средняя общеобразовательная школа №26 с углублённым изучением отдельных предметов г. Абакан;Абакан;1;54;53,7223661;91,4437792;514
МБОУ СОШ №99;Кемерово;1;54;55,3909721;86,0467864;139
МБОУ Гимназия №17;Кемерово;3;54;55,3909721;86,0467864;139
Средняя общеобразовательная школа 83 имени Габидена Мустафина г.Караганда Р.Казахстан;Караганда;2;54;49,83333;73,1658;1076
Средняя общеобразовательная школа 25 г.Киселевск;Киселевск;1;54;54,0060382;86,6367387;295
Кузбасский государственный технический университет г.Кемерово;Кемерово;1;54;55,3909721;86,0467864;139
МБОУ Средняя общеобразовательная школа 7 г.Колпашево;Колпашево;1;54;58,3114716;82,9027528;237
Завьяловская средняя школа 1 с.Завьялово;Завьялово;1;54;52,83805;80,9197;481
Гимназия 164 г.Зеленогорск;Зеленогорск;4;54;56,1133001;94,5888736;595
МБОУ Гимназия №5;Камень-на-Оби;1;54;53,7915454;81,3545173;376
МБОУ Средняя школа № 106 с углубленным изучением математики;Железногорск;1;54;52,3378753;35,3516834;3169
МБОУ Средняя школа № 106 с углубленным изучением математики;Железногорск;1;54;56,2529346;93,532167;529
государственное бюджетное нетиповое общеобразовательное учреждение Губернаторская женская гимназия-интернат Кемеровского района Кемеровской области ;Елыкаево;1;54;55,32205061;86,2604911;153
Средняя общеобразовательная школа 12 п.Дубинино;Дубинино;1;54;55,61917;89,09111;274
МБОУ Онохойская СОШ № 2;Онохой 1-й;1;54;51,92859;108,06693;1577
Средняя общеобразовательная школа 3 г.Нягань;Нягань;1;54;62,1454839;65,3944361;1268
Гимназия №16 Французская;Новосибирск;1;54;55,0281016;82,9210575;206
Средняя общеобразовательная школа №1 п. Новошахтинский;Новошахтинский;1;54;44,02576;132,16583;3543
Средняя общеобразовательная школа 36 п.Новый Уоян Северо-Байкальского р-на р.Бурятия;Новый Уоян;1;54;56,15722;111,70556;1639
Средняя общеобразовательная школа 7 г.Ноябрьск;Ноябрьск;2;54;63,201846;75,4509665;914
Средняя общеобразовательная школа 6 г.Ноябрьск;Ноябрьск;1;54;63,201846;75,4509665;914
МБОУ СОШ №43;Новосибирск;1;54;55,0281016;82,9210575;206
Муниципальное бюджетное общеобразовательное учреждение города Новосибирска  Средняя общеобразовательная школа № 112;Новосибирск;1;54;55,0281016;82,9210575;206
МБОУ Районная гимназия Эврика Олекминского района РС (Я) ;Саха /Якутия/;1;54;65,061073;119,845652;2083
Республиканская специализированная школа-интернат-колледж олимпийского резерва в городе Риддер;Риддер;1;54;51,07371953;83,94533081;605
Лицей г.Рубцовска;Рубцовск;1;54;51,5013075;81,2077729;605
МОУ Рудногорская СОШ;Рудногорск;1;54;57,2639;103,7519;1142
ГОУ Кадетская школа-интернат Кадетский корпус МЧС;Плотниково;3;54;55,02472;85,94361;174
Поросинская муниципальная средняя (полная) общеобразовательная школа;Поросино;2;54;56,56613802;84,77338804;14
Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа №69 города Прокопьевска Кемеровской области;Прокопьевск;2;54;53,8604562;86,7183428;312
МБОУ Средняя общеобразовательная школа № 62;Прокопьевск;1;54;53,8604562;86,7183428;312
Средняя общеобразовательная школа 12 г.Минусинск;Минусинск;1;54;53,7105509;91,6871866;527
Курагинская средняя школа 3 п.Курагино Красноярский кр.;Курагино;1;54;53,88785;92,68152;569
Красноярская муниципальная средняя (полная) общеобразовательная школа Кривошеинский р.;Красный Яр;1;54;46,53314;48,34559;2721
Красноярский государственный аграрный университет;Красноярск;1;54;56,009466;92,8524162;491
Средняя общеобразовательная школа 8 г.Краснокаменска;Краснокаменск;1;54;50,092858;118,0323407;2284
МБОУ СОШ №77;Новокузнецк;2;54;53,7942757;87,2144046;332
Национальный исследовательский ядерный университет МИФИ;Москва;1;54;55,75222;37,61556;2875
Средняя общеобразовательная школа 34 г.Нижневартовск;Нижневартовск;1;54;60,9397379;76,5696206;691
Средняя общеобразовательная школа 21 г.Нижневартовск;Нижневартовск;1;54;60,9397379;76,5696206;691
Средняя общеобразовательная школа 14 г.Нижневартовск;Нижневартовск;1;54;60,9397379;76,5696206;691
Средняя общеобразовательная школа 152;Ташкент;1;54;41,26465;69,21627;2035
МБОУ Танаевская средняя общеобразовательная школа ;Танайка;1;54;55,79455781;51,9875284;2023
МОУ ТАЛОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА;Таловка;2;54;52,13099729;107,1187315;1509
МАОУ СОШ №7;Сыктывкар;1;54;61,668789;50,8356491;2005
МАОУ СОШ №12 имени Олега Кошевого;Сыктывкар;1;54;61,668789;50,8356491;2005
Средняя общеобразовательная школа № 3 г.Стрежевой;Стрежевой;3;54;60,7328199;77,6040323;635
МАОУ СОШ №76;Северск;1;54;56,6031143;84,8809687;14
Муниципальная средняя (полная) общеобразовательная школа № 22 г.Томск;Томск;2;54;56,4847036;84,9481737;0
Муниципальная средняя (полная) общеобразовательная школа № 28 г.Томск;Томск;1;54;56,4847036;84,9481737;0
Корейская средняя школа старшей ступени города Телин ;Телин;1;54;42,29306;123,84139;3165
Государственная образовательная специализированная школа профильного трудового обучения при Министерстве народного образования;Ташкент;1;54;41,26465;69,21627;2035
МАОУ Маслянская СОШ;Тюмень;1;54;57,1530824;65,5343118;1179
Тяжинская средняя общеобразовательная школа 1 пгт.Тяжинский;Тяжинский;2;54;56,11607;88,52279;224
Средняя общеобразовательная школа 8 г.Топки;Топки;1;54;55,2766036;85,6153223;141
Средняя общеобразовательная школа 1 г.Улан-Удэ;Улан-Удэ;1;54;51,8334378;107,5841511;1552
МБОУ Илькинская СОШ;Улан-Удэ;1;54;51,8334378;107,5841511;1552
Средняя школа г. Цыси ;Цыси;1;54;30,175878;121,248722;4057
Восточный техническо-гуманитарный колледж;Усть-Каменогорск;2;54;49,97143;82,60586;740
Средняя общеобразовательная школа № 22 города Южно-Сахалинска;Южно-Сахалинск;1;54;46,959133;142,7381252;3987
КГКП Экибастузский политехнический колледж;Экибастуз;2;54;51,72371;75,32287;819
Средняя школа старшей ступени «Тунцзэ» города Шэньян ;Шеньян;1;54;46,329228;1,388517;5531
Средняя школа №15 гор. Янцюань ;Янцюань;1;54;37,8575;113,56333;2953
Средняя школа № 1 р-на Лайшань пров. Шаньдун;Яньтай;1;54;37,47649;121,44081;3415
Средняя школа № 1 г. Яньтай пров. Шаньдун;Яньтай;1;54;37,47649;121,44081;3415
МАОУ Лицей №2 г.Южно-Сахалинска;Южно-Сахалинск;1;54;46,959133;142,7381252;3987
Многопрофильный лицей ЗабГУ;Чита;1;54;52,0340128;113,4994884;1903
Шаргунский строительный профессиональный колледж Р.Узбекистан;Шаргунь;1;54;38,465571;67,963543;2360
Средняя школа уезда Наньчжоу района Цицзян ;Чунцин;1;54;29,56278;106,55278;3436
Средняя школа «Лайфэн» р-на Бишань;Чунцин;1;54;29,56278;106,55278;3436
Средняя лингвистическая школа при Сычуаньском университете иностранных языков ;Чунцин;1;53;29,56278;106,55278;3436
Средняя школа «Лунши» р-на Хэчуань гор. Чунцин;Чунцин;1;53;29,56278;106,55278;3436
Средняя школа уезда Фэнцзе;Чунцин;1;53;29,56278;106,55278;3436
МБОУ Шелеховского района Шелеховский лицей;Шелехов;1;53;52,2102462;104,0973531;1323
Чемальская средняя общеобразовательная школа;Чемал;1;53;51,41111;86,005;568
Юргинское СПТУ-78 Кемеровской области;Юрга;1;53;55,7202689;84,8885516;85
Средняя школа № 51 гор. Шэньян ;Шеньян;1;53;46,329228;1,388517;5531
КГУ Школа-гимназия №45;Шымкент;1;53;42,3;69,6;1919
Колледж транспорта и безопасности жизнедеятельности г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1;53;49,97143;82,60586;740
МБОУ Гимназия №1;Ханты-Мансийск;1;53;61,0024344;69,0183322;1043
Средняя школа Кэда города Хэби. провинция  Хэнань;Хэби;1;53;35,89917;114,1925;3163
Средняя школа старшей ступени «Линдун» уезда Цзяньчан;Хулудао;1;53;40,748084;120,840923;3110
Средняя школа старшей ступени уезда Чжанъу ;Фусинь;1;53;42,01556;121,65889;3057
Общеобразовательная средняя школа 5 г.Углегорск;Углегорск;1;53;49,0816311;142,0693033;3809
Средняя общеобразовательная школа 25 г.Улан-Удэ;Улан-Удэ;2;53;51,8334378;107,5841511;1552
Академический лицей при Ташкентском институте по проектированию. строительству и эксплуатации автомобильных дорог;Ташкент;1;53;41,26465;69,21627;2035
муниципальное  бюджетное общеобразовательное учреждение Средняя общеобразовательная школа № 11;Таштагол;1;53;52,7594505;87,8477272;454
Томский автодорожный техникум;Томск;1;53;56,4847036;84,9481737;0
Муниципальная средняя (полная) общеобразовательная школа № 31 г.Томск;Томск;1;53;56,4847036;84,9481737;0
Муниципальная средняя (полная) общеобразовательная школа № 43 г.Томск;Томск;2;53;56,4847036;84,9481737;0
Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа №42;Томск;1;53;56,4847036;84,9481737;0
Кисловская средняя общеобразовательная школа;Томск;1;53;56,4847036;84,9481737;0
Мариинская средняя общеобразовательная школа № 3 г.Томска;Томск;1;53;56,4847036;84,9481737;0
МАОУ СОШ № 58 город Томск;Томск;1;53;56,4847036;84,9481737;0
Муниципальная средняя (полная) общеобразовательная школа № 197 г.Северск;Северск;1;53;56,6031143;84,8809687;14
Муниципальная средняя (полная) общеобразовательная школа № 78 г.Северск;Северск;1;53;56,6031143;84,8809687;14
Смоленская средняя общеобразовательная школа 2 Смоленского района Алтайского края;Смоленское;1;53;52,30447;85,0785;465
Средняя общеобразовательная школа № 2 г.Стрежевой;Стрежевой;1;53;60,7328199;77,6040323;635
Сургутская технологическая школа города Сургута Ханты-Мансийского автономного округа-Югры;Сургут;1;53;61,2539773;73,3961726;847
Средняя школа «Цзингань» уезда Цзинъян;Сяньян;1;53;34,441154;108,75605;3040
Мирзо-Улугбекский профессиональный колледж технологии;Ташкент;1;53;41,26465;69,21627;2035
МОУ Гимназия №1 г. Нерюнгри им. С. С. Каримовой;Нерюнгри;1;53;56,6600322;124,72031;2400
Муниципальное казённое общеобразовательное учреждение Средняя общеобразовательная школа г. Нариманов Астраханской области;Нариманов;1;53;46,6916597;47,8501624;2741
Нижнесортымская средняя общеобразовательная школа;Нижнесортымский;1;53;62,43965;71,76029;993
МАОУ Суксунская средняя общеобразовательная школа №1;Москва;1;53;55,75222;37,61556;2875
ГБОУ города Москвы Школа №1584;Москва;1;53;55,75222;37,61556;2875
МАОУ Гимназия №1 города Минусинска Красноярского края;Минусинск;1;53;53,7105509;91,6871866;527
Средняя общеобразовательная школа 1 г.Мирный;Мирный;1;53;62,5362511;113,9668146;1750
Средняя общеобразовательная школа 1 г.Мирный;Мирный;1;53;62,7644267;40,3359976;2545
Средняя общеобразовательная школа №7 города Назарово Красноярского края ;Назарово;1;53;56,0113176;90,4167947;342
МБОУ СОШ№36;Новокузнецк;1;53;53,7942757;87,2144046;332
Муниципальное бюджетное общеобразовательное учреждение Курьинская средняя общеобразовательная школа имени М.Т.Калашникова села Курьи Курьинского района Алтайского края;Курья;1;53;51,61421798;82,29682666;568
Средняя общеобразовательная школа 23 г.Междуреченск;Междуреченск;1;53;53,6865695;88,0703888;369
Средняя общеобразовательная школа 9 г.Мегиона;Мегион;1;53;61,0318946;76,1024772;717
Средняя общеобразовательная школа 1 им. М.А.Бухтуева г.Кызыла;Кызыл;1;53;51,7191542;94,4377234;813
МКОУ Поспелихинская средняя общеобразовательная школа №2;Поспелиха;1;53;51,95;81,76667;545
МБОУ СОШ №20;Подгорная;1;53;44,20306;43,42972;3182
МБОУ Заринская СОШ  имени М.А. Аверина;Плотниково;2;53;55,02472;85,94361;174
КГУ Боголюбовская средняя школа ;Северо-Казахстанская;1;53;58,50201789;78,47856851;446
Гимназия 5 г.Северобайкальск;Северобайкальск;1;53;55,6357165;109,3362606;1508
ГБОУ Лицей 64;Санкт-Петербург;1;53;59,93863;30,31413;3129
Государственное бюджетное профессиональное образовательное учреждение Новосибирской области «Новосибирский колледж электроники и вычислительной техники»;Новосибирск;1;53;55,0281016;82,9210575;206
Лицей 64 г.Омска;Омск;1;53;54,9848136;73,3674638;743
Средняя школа старшей ступени «Чансиндао» города Далянь ;Далянь;1;53;38,91222;121,60222;3304
МАОУ СОШ с УИОП №76;Екатеринбург;1;53;56,8386326;60,6054887;1479
ГБОУ РО Каменск-Шахтинская школа-интернат;Каменск-Шахтинский;1;53;48,3204412;40,268874;3100
МАОУ Лицей ИГУ города Иркутска;Иркутск;1;53;52,2863513;104,280655;1330
МБОУ города Иркутска СОШ №34;Иркутск;1;53;52,2863513;104,280655;1330
МАОУ СОШ №10 с углубленным изучением иностранного языка;Златоуст;1;53;55,1715695;59,6726264;1575
Кожевниковская муниципальная средняя (полная) общеобразовательная школа № 2;Кожевниково;1;53;56,25889;83,97139;65
КГУ Константиновская комплекс школа - ясли - сад ;Константиновка;1;53;50,852222;72,694722;1019
Кисловская муниципальная средняя (полная) общеобразовательная школа;Кисловка;2;53;56,4525049;84,87857295;6
МБОУ СОШ №99 г.Кемерово;Кемерово;1;53;55,3909721;86,0467864;139
Средняя общеобразовательная школа 12 г.Абакан;Абакан;1;53;53,7223661;91,4437792;514
Средняя общеобразовательная школа 24 г.Абакан;Абакан;1;53;53,7223661;91,4437792;514
Частная гимназия Лика;Алматы;1;53;43,25667;76,92861;1576
МБОУ СОШ №89 с углубленным изучением отдельных предметов г.Барнаула Алтайского края;Барнаул;1;53;53,3481145;83,7798362;356
Средняя школа №11 города Алтай;Алтай;1;53;48,30272;89,51557;960
МАОУ Лицей Технический;Владивосток;1;53;43,1163807;131,882348;3592
Быстроистокская общеобразовательная средняя (полная) школа села Быстрый Исток;Быстрый Исток;1;53;52,371;84,3873;459
Средняя общеобразовательная школа 37 г.Белово;Белово;1;53;54,4221442;86,3036438;245
Барнаульский Кадетский Корпус;Барнаул;1;53;53,3481145;83,7798362;356
МБОУ СОШ №19;Белово;2;52;54,4221442;86,3036438;245
МБОУ СОШ №10 города Белово;Белово;1;52;54,4221442;86,3036438;245
Средняя общеобразовательная школа 16 г.Березовский;Березовский;4;52;55,6692853;86,2744636;122
Средняя общеобразовательная школа 16 г.Березовский;Березовский;4;52;56,9096284;60,8180256;1465
Коммунальное государственное учреждение Веселовская средняя общеобразовательная школа;Веселовка;1;52;45,37733;33,21385;3726
Лицей №1 имени М.В.Карамаева;Горно-Алтайск;2;52;51,9582681;85,9602957;507
Гиждуванский профессиональный колледж промышленности и транспорта;Гиждуван;1;52;40,10279;64,678467;2340
Средняя общеобразовательная школа 22 г.Анжеро-Судженск;Анжеро-Судженск;1;52;56,0787179;86,0202207;80
Лицей №112;Барнаул;1;52;53,3481145;83,7798362;356
Средняя общеобразовательная школа 11 г.Ачинск;Ачинск;1;52;56,2538662;90,47949;341
Средняя общеобразовательная школа №2 г.Барабинск;Барабинск;1;52;55,3515917;78,3465012;430
Средняя общеобразовательная школа 39 г.Ангарск;Ангарск;1;52;52,5448102;103,8885385;1293
МБОУ Гимназия №25;Кемерово;1;52;55,3909721;86,0467864;139
Средняя общеобразовательная школа 77 г.Кемерово;Кемерово;1;52;55,3909721;86,0467864;139
Змеиногорская средняя общеобразовательная школа с углублённым изучением отдельных предметов Змеиного;Змеиногорск;1;52;51,1580235;82,1872476;619
МБОУ СОШ №16;Ижевск;1;52;56,8527444;53,2113961;1921
Гимназия №164 г.Зеленогорска;Зеленогорск;1;52;56,1133001;94,5888736;595
Кабанская средняя общеобразовательная школа МО Кабанский район Республики Бурятия;Кабанск;1;52;52,04861;106,65278;1485
Муниципальное автономное общеобразовательная учреждение Лицей №9 г. Каменск-Уральского;Каменск-Уральский;1;52;56,4149095;61,9189837;1408
Танаевская СОШ;Елабуга;1;52;55,7566727;52,0544438;2020
Средняя школа при Ляонинском педагогическом университете;Далянь;1;52;38,91222;121,60222;3304
Средняя школа «Дацин» города Дацин;Дацин;1;52;46,58333;125;2928
Средняя общеобразовательная школа 5 г.Гурьевск;Гурьевск;1;52;54,2860005;85,947723;252
Средняя общеобразовательная школа 5 г.Гурьевск;Гурьевск;1;52;54,7705368;20,6039109;3892
СОШ№2;Ейск;1;52;46,7114611;38,2764915;3325
КГУ Отрадненская средняя школа Буландынского района Акмолинской области ;Отрадное;1;52;59,772596;30,7988403;3108
Средняя общеобразовательная школа 39 г.Норильск;Норильск;1;52;69,3490828;88,2009965;1439
Школа-лицей №1;Нур-Султан;1;52;51,1801;71,44598;1061
Школа 31;Нур-Султан;1;52;51,1801;71,44598;1061
Санкт-Петербургский государственный университет гражданской авиации;Санкт-Петербург;1;52;59,93863;30,31413;3129
ГБОУ Лицей №82 Петроградского района ;Санкт-Петербург;1;52;59,93863;30,31413;3129
МКОУ Побединская средняя общеобразовательная школа;Победа;1;52;58,28922546;75,78623591;584
Средняя общеобразовательная школа № 15 им. В.Л. Гриневича г. Прокопьевска Кемеровской обл.;Прокопьевск;1;52;53,8604562;86,7183428;312
МБОУ Гимназия №5 города Кызыла Республики Тыва;Кызыл;2;52;51,7191542;94,4377234;813
Шегарская муниципальная средняя (полная) общеобразовательная школа № 1;Мельниково;1;52;56,55738;84,0835;54
Краснозерская СОШ №2 имени Ф.И.Аничкина;Краснозерское;1;52;53,98277;79,23735;456
Средняя общеобразовательная школа №31;Новокузнецк;1;52;53,7942757;87,2144046;332
Новонукутская средняя общеобразовательная школа Иркутской обл.;Новонукутск;1;52;53,7002;102,7117;1168
Средняя общеобразовательная школа 10 г.Нижнеудинска;Нижнеудинск;1;52;54,8969105;99,0313481;898
МОУ Новочарская СОШ №2 имени Героя России Игоря Молдованова;Новая Чара;1;52;56,81639;118,29861;2017
Общеобразовательная средняя школа 4 г.Сосновоборск;Сосновоборск;1;52;56,1202088;93,3353411;518
Сростинская средняя общеобразовательная школа им. Шукшина Бийского р-на Алтайского края;Сростки;1;52;52,4209;85,69923;454
МАОУ СОШ №4 имени И.С.Черных г.Томска;Томск;1;52;56,4847036;84,9481737;0
Муниципальная полная школа № 36 г. Томска;Томск;1;52;56,4847036;84,9481737;0
МБОУ Академический лицей г.Томска им. Г.А. Псахье;Томск;1;52;56,4847036;84,9481737;0
МБОУ Академический лицей г. Томска имени Г.А. Псахье;Томск;3;52;56,4847036;84,9481737;0
Томский кадетский корпус;Томск;1;52;56,4847036;84,9481737;0
КГУ Школа-лицей №34 акимата города Усть-Каменогорска Восточно-Казахстанской области;Усть-Каменогорск;2;52;49,97143;82,60586;740
КГУ Школа-лицей №11 акимата города Усть-Каменогорска;Усть-Каменогорск;1;52;49,97143;82,60586;740
Средняя школа 24 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1;52;49,97143;82,60586;740
Школа-центр дополнительного образования №19 акимата города Усть-Каменогорска;Усть-Каменогорск;1;52;49,97143;82,60586;740
Средняя общеобразовательная школа 15 г.Якутска;Якутск;1;52;62,0280273;129,7325717;2562
МБНОУ Октемский научно-образовательный центр;Чапаево;1;52;43,470154;76,806415;1556
Средняя общеобразовательная школа № 20 г.Черногорск;Черногорск;2;52;53,8258425;91,3259669;501
МБОУ Гимназия г.Черногорска РХ;Черногорск;1;52;53,8258425;91,3259669;501
Чиланзарский медицинский колледж;Чиланзарский район. 1 квартал;1;51;41,284642;69,228793;2032
Россия г. Челябинск МАОУ Лицей №37;Челябинск;1;51;55,1603659;61,4007858;1470
МБОУ СОШ №6 в г.Юрге;Юрга;1;51;55,7202689;84,8885516;85
Школа № 11 имени А.Навои;Шымкент;1;51;42,3;69,6;1919
Школа-лицей №46 отдела образования города Шымкент;Шымкент;1;51;42,3;69,6;1919
ГУ СОШ Зерде с государственным языком обучения для одаренных детей;Экибастуз;1;51;51,72371;75,32287;819
КГУ Школа-гимназия №7 отдела образования акимата г.Экибастуза;Экибастуз;1;51;51,72371;75,32287;819
Сахалинский топливно-энергетический техникум;Южно-Сахалинск;1;51;46,959133;142,7381252;3987
Школа-гимназия №11 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1;51;49,97143;82,60586;740
Технологический колледж сервиса г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1;51;49,97143;82,60586;740
Общеобразовательная школа №2 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1;51;49,97143;82,60586;740
Профессионально-технический лицей;Файзабад;1;51;26,77549;82,15018;3309
МБОУ Гимназия №1;Ханты-Мансийск;1;51;61,0024344;69,0183322;1043
Средняя общеобразовательная школа 32 г. Улан-Удэ;Улан-Удэ;1;51;51,8334378;107,5841511;1552
Томский индустриальный техникум;Томск;1;51;56,4847036;84,9481737;0
